target,id,date,flag,user,text
1,1469901107,Tue Apr 07 07:45:20 PDT 2009,NO_QUERY,daniellemadgy,awake at home with Lauren 
0,1556463961,Sat Apr 18 22:56:21 PDT 2009,NO_QUERY,Millieexo,"didnt get much sleep last ngiht, with all the fire trucks "
0,2236334007,Fri Jun 19 03:26:33 PDT 2009,NO_QUERY,ashokvarda,working from home 
1,2017957750,Wed Jun 03 09:12:47 PDT 2009,NO_QUERY,kapilville,"@anthony5uah You've since been assimilated, haven't you? They are a very cult-like company. I know. I worked there. "
0,1968226800,Fri May 29 21:00:42 PDT 2009,NO_QUERY,aprylcanfly,"awh, kenyon looked like he was about to cry. almost made me cry "
0,2000489203,Mon Jun 01 22:13:51 PDT 2009,NO_QUERY,truthexplosion,tired of working 14+ hour days 
1,1978863341,Sun May 31 00:44:00 PDT 2009,NO_QUERY,sammy148,Going to get drunk tonight  sunday sesh at mullaz
1,2066535273,Sun Jun 07 10:42:11 PDT 2009,NO_QUERY,eeshkapeesh,@xoMusicLoverxo Sunshine over here 
1,1964095844,Fri May 29 13:43:03 PDT 2009,NO_QUERY,donahchoo,"@TodayTrader dood, you're on the recommended list. you tell us!  "
1,1554016260,Sat Apr 18 15:50:19 PDT 2009,NO_QUERY,chloehamill,good night twitter !  love you x
0,1551843604,Sat Apr 18 10:07:02 PDT 2009,NO_QUERY,nushansharf,i'm not finding it interesting.logging in to see only status updates? boring 
1,2069863154,Sun Jun 07 16:39:58 PDT 2009,NO_QUERY,CrystalNess,@iamjersey MYSELF AND @SweetizChula ARE READY TO MAKE A MESS  WOOT WOOT.
0,2249553958,Fri Jun 19 22:33:11 PDT 2009,NO_QUERY,greenilocks,Couldn't hang out on the couch tonight. Posted at my blog instead &amp; now going to get some sleep. The whole night feels imcomplete. 
0,1936037692,Wed May 27 07:20:29 PDT 2009,NO_QUERY,misecia,DAMN YOU FUCKING APPLE AND MATSHITA!!! That's twice this year your fucking drives have crapped out on me 
0,2012533361,Tue Jun 02 20:49:27 PDT 2009,NO_QUERY,Shaquantaelita,Ughhhh !! I'm nt feelin to good !! 
1,1957263627,Thu May 28 23:59:28 PDT 2009,NO_QUERY,DanaLouLou,@musicislife90 AWWWWWW!!!!!!  YAY!  I'm SO happy you had a great time!  
0,1834267757,Mon May 18 02:16:32 PDT 2009,NO_QUERY,GeaKoleva,@thehypemanofnyc on my way to JFK now 
0,2324119260,Thu Jun 25 02:20:13 PDT 2009,NO_QUERY,Mechelemabelle,had a really really fun day today but spent too much money and has court tomorrow morning 
1,1995487570,Mon Jun 01 13:34:10 PDT 2009,NO_QUERY,RJonBASS,@invalleys Goooood morning 
1,1880581404,Fri May 22 01:45:13 PDT 2009,NO_QUERY,CScottMcQueen,There are men in my garden digging up my patio... Ha Hah! they will never find the body there. Oh sorry Brookside moment there 
1,1676130605,Fri May 01 21:10:43 PDT 2009,NO_QUERY,jjensen83,"Disregard the last post. Much love, ya'll. "
0,2236761363,Fri Jun 19 04:28:40 PDT 2009,NO_QUERY,JoshEJosh,"I miss &quot;Sister, Sister&quot;! @tiamowry and @tameramowry never disappointed me.  Can we get another Tia/Tamera show? *crosses fingers*"
1,1882735475,Fri May 22 07:23:48 PDT 2009,NO_QUERY,lil_miss_magick,Its too bad we had no time to rewind (8) 
0,1556636439,Sat Apr 18 23:39:51 PDT 2009,NO_QUERY,Brknsoul,"silly gov't grant, haven't paid me yet "
1,1770683645,Mon May 11 21:58:16 PDT 2009,NO_QUERY,vizitch,"@Oddernod it's great to see Chicago hockey back from the dead.  With luck, I'd love to see my Pens play the Hawks for a '92 rematch "
1,2191754437,Tue Jun 16 05:54:36 PDT 2009,NO_QUERY,Tanathy,http://twitpic.com/7jepw - hmmm some leather work 
1,2174629030,Sun Jun 14 22:57:50 PDT 2009,NO_QUERY,thetrudz,#iremember reading Zora Neal Hurston's Their Eyes Were Watching God for the first time in 11th grade and crying. Great read. 
1,1881514217,Fri May 22 04:52:08 PDT 2009,NO_QUERY,jaimilicious,"ok, gonna try 2sleep (hope ur sleeping well @sabotek) I was reading blogs from: @jeanneendo @endochick &amp; more info #fibro #endo TY  hugs"
0,1678083228,Sat May 02 05:25:24 PDT 2009,NO_QUERY,cakekate1988,gonna be old on monday. 
1,1981358072,Sun May 31 08:59:14 PDT 2009,NO_QUERY,br0kenhime,is watching the ANC Leadership Forum....  http://plurk.com/p/xg2na
0,1974514307,Sat May 30 13:17:18 PDT 2009,NO_QUERY,brandonscott,@branden3112 mehhh. I might redo it. the fence looks all curvy too 
0,1573104048,Mon Apr 20 23:44:15 PDT 2009,NO_QUERY,dieterdepuydt,Wondering why everyone makes the best coffee at home and nobody seems to manage that at the office 
1,2069792446,Sun Jun 07 16:32:10 PDT 2009,NO_QUERY,sharmichelle,@itsPLG What up Kobe of the Vert? We hope you're AWESOME!~ 
0,1998744083,Mon Jun 01 19:03:15 PDT 2009,NO_QUERY,BBbitches,what the fuck? like why me? guess im bad luck? 
0,2190053164,Tue Jun 16 01:38:03 PDT 2009,NO_QUERY,MrsDarkside,"getting ready for oral exams... I wish i were home, i miss my bed "
0,2015554761,Wed Jun 03 04:58:07 PDT 2009,NO_QUERY,PlaneMad,@tarushikha oops  i was just searching for it and realized i threw it away after trying to clean the beach with it :/
1,2189699376,Tue Jun 16 00:40:43 PDT 2009,NO_QUERY,AimlyA,@Phoenix0rion .. I'd love to see the finished product. (Website) 
0,2229691559,Thu Jun 18 16:04:23 PDT 2009,NO_QUERY,JodiMullen,"@KirstynSmith I'm sorry  I know but so, so tired. Some night next week instead?"
0,1692132161,Sun May 03 19:20:38 PDT 2009,NO_QUERY,ManOnDeck,I can't believe that I have to watch an American Idol without Matt!!!  Who do I vote for now?  
1,2188268260,Mon Jun 15 21:35:26 PDT 2009,NO_QUERY,lcmelody,Rant over. Now it's time for me to actually get off. 
0,2227011053,Thu Jun 18 12:39:57 PDT 2009,NO_QUERY,alzeee,A six.  17 in 4. #t20 #PakCricket #Pakistan
1,1795042416,Thu May 14 07:03:01 PDT 2009,NO_QUERY,KrYsTyLeZz,@DaNiFierc3 u stupid! But you the you the best the best I ever had  have fun hun!
1,2012389224,Tue Jun 02 20:33:51 PDT 2009,NO_QUERY,DonniezDetDiva,@JasonJMikeMgmt get the chocolate chip waffle w/ whip cream! yummy 
1,2185733979,Mon Jun 15 17:49:33 PDT 2009,NO_QUERY,LittlePinkStone,@3eb Oh wow..that sounds awesome! I will spread the word and set my dvr 
0,2199554676,Tue Jun 16 17:40:11 PDT 2009,NO_QUERY,stevienboo,i lost my globe keychain... 
0,1883660091,Fri May 22 08:54:25 PDT 2009,NO_QUERY,profetacinque,I feel really fucking ugly today. 
0,2013258963,Tue Jun 02 22:15:30 PDT 2009,NO_QUERY,darthweez,I just have to write three pages a day at this rate. I hope that I pass this class. I have one sentence for today 
0,2039774360,Thu Jun 04 22:46:23 PDT 2009,NO_QUERY,jbluva7,dont forget by @ddlovato is the best song right now  
1,1686250238,Sun May 03 04:32:45 PDT 2009,NO_QUERY,emmaleeks,@tonita_face i dont...well i do for you but i like that you are back with us 
1,2057514076,Sat Jun 06 13:08:42 PDT 2009,NO_QUERY,hayleytodd,Lol @megasenter OMG DON'T TRUST ME IS ON THE RADIO! 
1,1958106913,Fri May 29 02:41:04 PDT 2009,NO_QUERY,paulwoody,@maas74 How did you find me out of curiosity? What Search Term did you use? Welcome to Twitter by the Way 
0,2225665711,Thu Jun 18 11:00:08 PDT 2009,NO_QUERY,NickyMcB,"Be kind, rewind today as I need to start my day over!  "
0,2237907875,Fri Jun 19 06:32:30 PDT 2009,NO_QUERY,kronberga,"@KaivaD and yeah- it's sad that Ashley had to go, she was cool, but the others were great also! - stupid people who voted! "
1,1971860663,Sat May 30 08:03:22 PDT 2009,NO_QUERY,nishdaddy,@Exotic_Bella heyy 
1,1677610551,Sat May 02 03:01:17 PDT 2009,NO_QUERY,VioletsCRUK,"@garry1bowie Hope the weather stays dry, would be good to get out and not be drenched in the process!  Better sober up first tho!! lol :p"
1,1835785993,Mon May 18 06:44:53 PDT 2009,NO_QUERY,rokmi3,Doing what I do best...procrastinating everything!!!  Giving myself....just a bit more quiet time before getting started!  
0,1991928037,Mon Jun 01 07:54:33 PDT 2009,NO_QUERY,emilyberniard,@candace14   hope you start to feel better soon!
1,1971634908,Sat May 30 07:33:10 PDT 2009,NO_QUERY,Young_SoulBlade,"@qcevolution LOL, HeeHee!!  *Added To Favourites With Tha Others*"
1,1970995397,Sat May 30 05:54:16 PDT 2009,NO_QUERY,ArticlesBin,@Alrady40 Thank you for the kind words - really appreciated!   
0,2230381088,Thu Jun 18 17:02:00 PDT 2009,NO_QUERY,goodbyesounds,@midgat0 I TOTALLY WOULD HAVE  im stupid lol
0,2063932854,Sun Jun 07 04:38:06 PDT 2009,NO_QUERY,I_enigma,going to run out of API soon - took too long to activate and lost several whilst getting impatient  - will be out for about 25 minutes
0,2213462661,Wed Jun 17 15:24:25 PDT 2009,NO_QUERY,LauraGJackson,there is a starving dog outside the apartment...i wish i could take him home and love him 
1,1691124622,Sun May 03 17:08:58 PDT 2009,NO_QUERY,Caittie_nkotb,is getting so excitedd for june 21st !!!! 
0,1693502975,Sun May 03 22:45:38 PDT 2009,NO_QUERY,InFaMoUsHeRo,&quot;You have to be aware of the outcome of your actions eric .&quot;  
1,1932728564,Tue May 26 22:05:09 PDT 2009,NO_QUERY,nicosiaoceania,@zivklara Just local artists. But I was lucky to see cook and archuleta. I thought I wouldn't have a ticket coz lots are buying here. 
0,2202340340,Tue Jun 16 21:37:52 PDT 2009,NO_QUERY,geoffwkeller,An awesome relaxing night has turned into an f'ing mess of problems that I'll deal with either in the morning or after work tomorrow 
0,2198955599,Tue Jun 16 16:48:46 PDT 2009,NO_QUERY,megzstimpy,Feels like day 100 of being sick.  no bueno
1,2000710645,Mon Jun 01 22:45:51 PDT 2009,NO_QUERY,ChrystahC,"my horoscope:It's hard to say goodbye, but it's time to move on. The past belongs in the past...i think that speaks for itself. Goodnight "
1,2055903456,Sat Jun 06 10:09:57 PDT 2009,NO_QUERY,ErinKuhlmann,loving the rain 
1,2051328668,Fri Jun 05 21:40:32 PDT 2009,NO_QUERY,jeorgina,@nvdey I liked that review a lot.  I hope she opens her bloody eyes.
1,1971529429,Sat May 30 07:19:04 PDT 2009,NO_QUERY,NeZ_Talk,50 FOLLOWERS! .. thank all of you for whatever reasons you like what I'm talking about!  ..
0,2327941992,Thu Jun 25 08:58:45 PDT 2009,NO_QUERY,Veglio,today COULD be &quot;the day&quot; GULP!  Flight imminent with unluckiest pilot in the world... regular pilot Andy in hot office having meeting...
1,1770868773,Mon May 11 22:28:48 PDT 2009,NO_QUERY,wateronsand,"@Judy_O no, friend of mike's. but tres cool, no? "
0,2324397923,Thu Jun 25 03:03:34 PDT 2009,NO_QUERY,graciebumface,I can't find a job!!!  Anyone want to employ me?
0,2223574851,Thu Jun 18 08:26:45 PDT 2009,NO_QUERY,a_rose_in_bloom,@ANicole4 yes i definitely agree! WAY TO CLOSE for allllll this time to be passing by. 
0,1979170895,Sun May 31 01:55:28 PDT 2009,NO_QUERY,cloud64,Five days xcable NE wind. Bet the lads will be out to bag those Okeford &amp; Maiden Castle records. And I'm stuck in Dartford 
1,1978927764,Sun May 31 00:58:12 PDT 2009,NO_QUERY,Nigel_Morgan,@DianeMorgan00 - Good morning - are you tweeting this very moment? 
1,1827421116,Sun May 17 10:40:30 PDT 2009,NO_QUERY,toritornadobaby,AJ makes me laugh so much  and I keep tryna not have another anxiety attack.
0,1966523337,Fri May 29 17:55:28 PDT 2009,NO_QUERY,faithalicious,@mileycyrus poor milez!  what season is it in hannah montana now?
1,2002776918,Tue Jun 02 05:08:00 PDT 2009,NO_QUERY,anton_maksimov,"@woofer_kyyiv, Ð² ÑÐ¾Ð¼-ÑÐ¾ Ð¸ ÑÐ¸ÑÐºÐ°, ÑÑÐ¾ ÑÐ°Ð¼ Ð½ÐµÑ ÐºÐ°Ð¿ÑÐ¸. ÐÐ½ ÑÐ°Ðº Ð¸ Ð½Ð°Ð·ÑÐ²Ð°ÐµÑÑ?Ñ? - Capcha Free. ÐÑÐ¸Ð¼ÐµÑ Ð¸Ñ?Ð¿Ð¾Ð»ÑÐ·Ð¾Ð²Ð°Ð½Ð¸Ñ?: myfreesoft.ru. "
0,2056276692,Sat Jun 06 10:51:01 PDT 2009,NO_QUERY,MEDiAROYALTii,@KimKardashian YES!! THATS THE WORST!!! U MiSS UR HAiR A WHOLE LOT WHEN U CUT iT.. 
0,2054787170,Sat Jun 06 08:05:01 PDT 2009,NO_QUERY,LiluYvett,@selenagomez  Selena follow me PLEASE!!!! I'm a biiig fan of you! and Idk how I can talk with you 
1,2185332383,Mon Jun 15 17:13:25 PDT 2009,NO_QUERY,CellyBourne,"Lol but hey, at least it felt good at some point right "
0,1969324425,Fri May 29 23:40:54 PDT 2009,NO_QUERY,LYNETTE21XL,@rawkitt come out n play 
1,2015336650,Wed Jun 03 04:23:21 PDT 2009,NO_QUERY,x3airhead,I hate licking envelopes.  A lot.  Leaving in 5 minutes for graduation practice and some other mandatory crap.  G'day friends.  
1,2052485435,Sat Jun 06 00:53:36 PDT 2009,NO_QUERY,steph409,"It is really hot in Changhua, I just go straight to the refrigerator and get HÃ¤agen-Dazs. "
0,2016446340,Wed Jun 03 06:47:32 PDT 2009,NO_QUERY,birdie_boo,dreading tomorrom 
1,1556193254,Sat Apr 18 21:57:29 PDT 2009,NO_QUERY,deucehartley,@KellyOlexa Schrodinger's cat specifically. 
1,1975296258,Sat May 30 14:51:39 PDT 2009,NO_QUERY,Berry23,Larrain Berry - When I was little I wanted to be a mermaid. Me - I STILL want to be a mermaid. Fun day by the pool! Now for some meatloaf 
0,2263280822,Sun Jun 21 00:24:11 PDT 2009,NO_QUERY,thehectorrrr,my phone just hurt me in the worst way 
1,1989003832,Mon Jun 01 00:02:09 PDT 2009,NO_QUERY,liaquintans,My brothers have just finished the first day of packing. I didn't realize I've got so many bags already!  Haha. I splurge on bags. 
1,1967455041,Fri May 29 19:36:40 PDT 2009,NO_QUERY,SkinCareGoober,"Does your skin care routine keep away redness, wrinkles, and acne? Mine does.      www.votrevu.com/socalbeauty  Want FREE samples?"
1,1979055960,Sun May 31 01:27:40 PDT 2009,NO_QUERY,Jezzy14,@zoeelouise18 haha cool!  i'd love to live in australia!
0,2059221189,Sat Jun 06 16:29:36 PDT 2009,NO_QUERY,ValsStar,@leeah2 suga daddy??? really??? I thought you went for me 
0,2267012855,Sun Jun 21 09:28:49 PDT 2009,NO_QUERY,clintonskakun,"via @BuddySkakun woof woof it's colder out today, so no walky "
0,2059002843,Sat Jun 06 16:03:16 PDT 2009,NO_QUERY,cea2010,"@jefftakeover aw man, that's really really sad. "
1,2072407163,Sun Jun 07 20:58:06 PDT 2009,NO_QUERY,jessica515,alright well since i clearly don't care about school anymore and i'm not gunna study i'm going to bed. gnight! 
1,2011545397,Tue Jun 02 19:11:16 PDT 2009,NO_QUERY,kelseyherold,Working out  love it
1,1966896149,Fri May 29 18:35:50 PDT 2009,NO_QUERY,latinoboi1988,@xcornejo   I will tonight more than likely Lol. If Carlos comes by  he is my favorite toy Lol
0,2214488566,Wed Jun 17 16:48:56 PDT 2009,NO_QUERY,cussbunny,@iran09 I can't message you back since you are not following me.  Have a friend setting up proxies for Iranians to use.
1,2190188074,Tue Jun 16 02:01:07 PDT 2009,NO_QUERY,christoc,time for bed 
1,1994250876,Mon Jun 01 11:38:52 PDT 2009,NO_QUERY,giugamba,fuck it everyone!  T-I-R-E-D
0,2255444549,Sat Jun 20 11:16:20 PDT 2009,NO_QUERY,MaddieFoo,@FantasyParade Ah dude that's horrible 
0,2187617337,Mon Jun 15 20:32:50 PDT 2009,NO_QUERY,lmstalli,is going to miss the team when they leave tomorrow 
1,1969811192,Sat May 30 01:18:55 PDT 2009,NO_QUERY,kanfoosheh,"barney is a dinasour with no imagination, people think he died from drugs but it was constipation!! "
0,2250551054,Sat Jun 20 00:49:46 PDT 2009,NO_QUERY,swiss_kris,Feeling sorry for myself this morning. Had  a blast last night though - Thanks Rowan and Duncan - going to miss you 
0,1993027084,Mon Jun 01 09:42:48 PDT 2009,NO_QUERY,issie07,@DanaXDanger cool can't wait to watch it ! my youtube's being REALLY silly and taking ages to load everything  x
0,1973285072,Sat May 30 10:51:08 PDT 2009,NO_QUERY,supergirl_16,Its not fair. BGTs on and I have to go to a 50th do. 
0,2301464300,Tue Jun 23 15:28:34 PDT 2009,NO_QUERY,gigi_xxxx,was gonna see Jagged Edge on Thursday and now it's been cancelled 
0,2053909554,Sat Jun 06 06:03:15 PDT 2009,NO_QUERY,faisalkapadia,@sanasaleem mouth waters @ 3.1 mb per second but ppl say its only half that speed in actual testing 
0,1972071200,Sat May 30 08:30:04 PDT 2009,NO_QUERY,Jordee_El,"I need the sun, the beach, and the heat! Why is it so rainy here? "
1,2189350070,Mon Jun 15 23:49:57 PDT 2009,NO_QUERY,itayophir,@leekraus Do share with us (or me  the result ...
0,2323114315,Wed Jun 24 23:56:30 PDT 2009,NO_QUERY,shorto85,My TweetDeck keeps crashing 
0,1979323006,Sun May 31 02:33:09 PDT 2009,NO_QUERY,andreamylla,@siskack got home with nothing but a heavy head  must be the heat and titles reading at the bookstore...
0,1554393542,Sat Apr 18 16:52:31 PDT 2009,NO_QUERY,angelamaria29,Wish I could have gone to Phoenix this weekend for Pure Fashion and to meet a fellow twitter friend but I guess it was not meant to be 
1,1881240611,Fri May 22 04:03:45 PDT 2009,NO_QUERY,Bambi429,@sage_in_spain Good morning  How are you ?Thank you for the #followfriday !
1,1834499339,Mon May 18 03:10:09 PDT 2009,NO_QUERY,weezyg,@dannynic  PC hmmmmmm  why am I not surprised 
1,1983416522,Sun May 31 13:06:52 PDT 2009,NO_QUERY,rosieposie7694,chilling 
0,1995187061,Mon Jun 01 13:05:16 PDT 2009,NO_QUERY,raydensaintsinn,@Tsali that's not good  bad dryer!
0,1556845205,Sun Apr 19 00:37:57 PDT 2009,NO_QUERY,annemjw,"I miss Classics. I also miss real university, cause seriously, TCol is not real academia. "
0,1974672946,Sat May 30 13:36:44 PDT 2009,NO_QUERY,KayDeeFortuin,Only have a few more minutes 
0,2199832399,Tue Jun 16 18:03:57 PDT 2009,NO_QUERY,cherieeee,"Very tempted to dial ur number but i know if i do so, the consequence is inevitable "
1,1754220744,Sun May 10 05:28:12 PDT 2009,NO_QUERY,Rizzleman716,"Happy Mothers Day.. Giving all my &quot;Momma&quot; Figures gifts, then back home to cook for my mommy  awww.. Lol"
0,2204082612,Wed Jun 17 01:16:40 PDT 2009,NO_QUERY,MrAL300,"Sigh, not receiving mobile updates anymore "
0,2057234930,Sat Jun 06 12:37:26 PDT 2009,NO_QUERY,random_chick101,@JonasBrother_s my friends had a party with out me  lol yea i no stupid reason bt it still makes me sad
0,2186571954,Mon Jun 15 19:01:47 PDT 2009,NO_QUERY,Taelac,"@CrazyMaryJoYPP Now I want chips. Fooey. I don't live three blocks from a corner store, and we're all out. "
1,2186905448,Mon Jun 15 19:30:26 PDT 2009,NO_QUERY,megasexxx,@whitetoken  good luck ma god bless you! 
1,1971858338,Sat May 30 08:03:04 PDT 2009,NO_QUERY,terryrott,have to fix the deck today.  went out there last night and went thru one of the boards.  good thing it's a ground level deck.. 
0,1996557909,Mon Jun 01 15:17:14 PDT 2009,NO_QUERY,izzzzzzy,@Throwinbeats  we have 10 days left ! please oh please just let them pass by easily ! 
1,1880336013,Fri May 22 00:52:58 PDT 2009,NO_QUERY,Sonnie79,is going to a weekend trip. 4 cities in 3 days - let's go  See you guys on sunday. Have a good time.
1,2065197545,Sun Jun 07 08:06:08 PDT 2009,NO_QUERY,brwnidgrl,@Jencren yes yes I am 
0,1573059717,Mon Apr 20 23:33:40 PDT 2009,NO_QUERY,angoberle,Recovering from my trip... it is sad that one needs a vaction from their vaction! 
0,1565433481,Mon Apr 20 06:44:51 PDT 2009,NO_QUERY,keb578,@nikki4382 - I'm going to Boston for my bday and they will be in NYC that weekend.  Not such great planning on my part! 
1,1677477361,Sat May 02 02:17:03 PDT 2009,NO_QUERY,callumj09,"right, best be off, lovely day.  see you round "
0,2204017005,Wed Jun 17 01:06:29 PDT 2009,NO_QUERY,iDekz,"I've heard rumors of 3.0 being released at 05:00 AM PDT and from a more reliable source, 10:00 AM PDT "
1,1990711659,Mon Jun 01 05:33:49 PDT 2009,NO_QUERY,lilsarawood,"@jensen_ackles i absolutely love supernatural, me and my friend are going to a convention next year "
1,2185077405,Mon Jun 15 16:51:05 PDT 2009,NO_QUERY,Lesneedsvalium,@themomjen That's great news 
0,2175023408,Sun Jun 14 23:53:46 PDT 2009,NO_QUERY,SylvieSOfasho,@PapiChulaa me too  but I'm bout to go home lol
0,1554484369,Sat Apr 18 17:07:19 PDT 2009,NO_QUERY,LouluS,reading the island of red earth by elizabeth haran... i don't rlly lk it but ive 2 read it 4 skool  by the way school's starting in on ...
1,2015702719,Wed Jun 03 05:19:22 PDT 2009,NO_QUERY,dreamplanner4u,I'm blessed to have amazing kids and good friends.....I'm feeling thankful today 
0,1834039600,Mon May 18 01:23:41 PDT 2009,NO_QUERY,purplebint,has the tired 
0,2052493240,Sat Jun 06 00:55:18 PDT 2009,NO_QUERY,azurescorch,@cyberil FIND ANOTHER.  Guessing they didn't fire you then.
0,1470183023,Tue Apr 07 08:35:41 PDT 2009,NO_QUERY,TheTransitioner,I wonder if @getpeer is also for Mac tiger. didnï¿½t find info. I fear it is only for leopard 
0,2250063540,Fri Jun 19 23:37:05 PDT 2009,NO_QUERY,mylilsunshin3,from la habra to costa mesa to laguna to san marcos...all to be sitting on a computer. something isnt right here 
0,1835306082,Mon May 18 05:40:42 PDT 2009,NO_QUERY,Mal_de_Mer,@MrPeterAndre Hope you work things out  I can tell you really love each other and we all have these moments in marriage...work through it
0,2226049363,Thu Jun 18 11:28:12 PDT 2009,NO_QUERY,babydaisyboo,I hate damp days.  Arthritis giving me jip!  I can hardly walk.  I feel 87 not 27! 
1,2067374450,Sun Jun 07 12:13:55 PDT 2009,NO_QUERY,davehealey,"Well a lovely day, was had by all today "
1,2189081349,Mon Jun 15 23:11:57 PDT 2009,NO_QUERY,Han_24,Waiting for mum in the car my iPod finally picked up wireless 
0,1823012088,Sat May 16 20:54:32 PDT 2009,NO_QUERY,coreylg,"*thinking what to do next..Financial Theory Homework, Building Assignment, Risk Management assignment oh &amp; Fractional Interest "
1,1882013576,Fri May 22 06:03:17 PDT 2009,NO_QUERY,sonaG,"@Bkk_Saluja i'm DYING to visit thailand, so hopefully 2010! why don't you meet me in India this fall? or better yet - the states?? "
0,1760066538,Sun May 10 20:35:16 PDT 2009,NO_QUERY,DanielBecerra,@lexy315 I'm sad the Lakers lost today  They got too confident!
0,2063325451,Sun Jun 07 02:12:31 PDT 2009,NO_QUERY,misstalise,tossin n my sleep with nightmares 
1,2067198448,Sun Jun 07 11:55:36 PDT 2009,NO_QUERY,catalinarivera,answering an interview 
0,2189326169,Mon Jun 15 23:46:45 PDT 2009,NO_QUERY,cadillak81,Chillin getting ready for work! 
0,1979513623,Sun May 31 03:22:31 PDT 2009,NO_QUERY,AlyssaDiaz95,"Someone just told me that it's still raining. Aw, c'mon, rain, please stop! Why? Because I hate you! So stop! "
0,2202743247,Tue Jun 16 22:20:01 PDT 2009,NO_QUERY,krisclark,Giving TweetDeck for iPhone a whirl. It's v sexy. No sign of 3.0 software update yet though. Bums. 
0,2244846529,Fri Jun 19 15:17:59 PDT 2009,NO_QUERY,KayPriceless,"come see me at sunglass hut, or txt me. im so bored  3hrs left"
0,2187105543,Mon Jun 15 19:47:53 PDT 2009,NO_QUERY,MissLeenie,Uggg......My pooch looks like a beer belly 
1,1994188917,Mon Jun 01 11:33:05 PDT 2009,NO_QUERY,createdbymom,@Ascend_Alliance I'm glad! Have a great day today! 
1,1980210064,Sun May 31 06:03:13 PDT 2009,NO_QUERY,MichaelCox,@LeeConti Sorry they get enough undeserved attention 
1,1794014554,Thu May 14 04:42:29 PDT 2009,NO_QUERY,rbeaz,"@JayOnrait Done and done.  Put him in his place, he says he is better than you "
1,2012931654,Tue Jun 02 21:34:13 PDT 2009,NO_QUERY,lemmyxuz,"@suckerpunchkid wow! you're song is going worldwide! try selling it through iTunes, you'd be an international superstar. go girl! "
1,1880906331,Fri May 22 02:55:34 PDT 2009,NO_QUERY,3penguin_,in german class soo bored with chris 
1,1822577145,Sat May 16 19:53:56 PDT 2009,NO_QUERY,danisunnyd,@PaperGangstahhh  awesome!! :] hope you have fun!
0,2295443880,Tue Jun 23 07:56:09 PDT 2009,NO_QUERY,deboralct,@numberfortyfour oh my  get well soon! *sends healthy vibes*
0,1832862603,Sun May 17 21:40:49 PDT 2009,NO_QUERY,sobbee,@orenmazor  aaaw lol see now im craving junk/candy 
1,1933033834,Tue May 26 22:49:32 PDT 2009,NO_QUERY,meteorite16,"http://twitpic.com/61g5j - I hate when street lights go out as I walk under them. (just got this from a website, pretty cute one.) "
1,1962917022,Fri May 29 11:55:16 PDT 2009,NO_QUERY,enithhernandez,@Mister_RI u r very sweet! thanx!!! 
1,1880819470,Fri May 22 02:37:06 PDT 2009,NO_QUERY,cassandra2603,@drable I hate it when that happens. Morning 
0,1880844557,Fri May 22 02:42:24 PDT 2009,NO_QUERY,alisuds,Colettes 18th bday party tonight  I have nothing to wear  x
0,2321892429,Wed Jun 24 21:43:35 PDT 2009,NO_QUERY,dougmiestergen,i wish i didn't shave... i miss my beard 
1,1989901470,Mon Jun 01 03:12:26 PDT 2009,NO_QUERY,scottdavis,@EvilSue Thanks! Just got the washing in!  Isn't twitter great
1,2016211966,Wed Jun 03 06:22:38 PDT 2009,NO_QUERY,atomicjackie,"@agardina Excellent, I will make sure to always crack'em in half!  Did you and Colin go out for the TX 1 year anniv?"
1,1981834889,Sun May 31 09:59:26 PDT 2009,NO_QUERY,davegray,"@SunniBrown no, I learned how to curse in presentations from @jmspool. But from you I learned how to blog about your buns "
1,2001684809,Tue Jun 02 01:43:06 PDT 2009,NO_QUERY,limertilly,"zomg what an amazing weekend. i am achey, bruised and tired, and it's ALL in the good way. "
0,2233232663,Thu Jun 18 21:01:57 PDT 2009,NO_QUERY,snikwadrr,"Damn, my blackberry trackball is fukin up again. No post whoring tonight "
1,2176683251,Mon Jun 15 04:30:12 PDT 2009,NO_QUERY,moniiiicarose,@Sunniiedays good morning indeed! 
0,2231687692,Thu Jun 18 18:53:43 PDT 2009,NO_QUERY,TubeMazter,Yeah this is probably one of the worst days of my life..  its bad enough my mom is tight on money.. UGH!!! SIGH***********
1,1556015723,Sat Apr 18 21:22:34 PDT 2009,NO_QUERY,Violet_Valerie,@AllieHull You need to hear her other song from 1999 too 
1,2014044569,Wed Jun 03 00:17:55 PDT 2009,NO_QUERY,x33ieroNINJA,@URIENATOR you love it baby ;D be happy im not cracking on to you 
0,2071073891,Sun Jun 07 18:47:22 PDT 2009,NO_QUERY,sarakent,Is wondering why you have been on my mind all day 
0,2052331609,Sat Jun 06 00:22:29 PDT 2009,NO_QUERY,LizzieAustralia,I have a fever.  
1,1770867755,Mon May 11 22:28:37 PDT 2009,NO_QUERY,casablancaangel,morning world 
0,2044282473,Fri Jun 05 09:07:55 PDT 2009,NO_QUERY,rekastargurl,@djxman505 lol I'm ok jus hanging in there  what's gud with u? http://myloc.me/2GEE
1,2046707268,Fri Jun 05 12:34:28 PDT 2009,NO_QUERY,DoMeZydrate,"@luigilargo jsyk, I have a picture planned for you. "
0,1771131861,Mon May 11 23:17:51 PDT 2009,NO_QUERY,saborKT,@politikitty nice !  My twitter porn name is crap. It's very masculine. 
